ID,Text,Group,Reuse
1005853,La fortuna sorride ad alcuni e ride di altri. (Alan Arkin),groupB,FALSE
1005854,"Non avendo pensieri da scambiarsi, si scambiano le carte, e cercano di portarsi via l'un l'altro i fiorini.-Schopenhauer",groupB,FALSE
1005858,La sua morte quasi improvvisa fu la nostra rovina.,groupB,FALSE
1005863,Nessuno è libero se non è padrone di se stesso.   #nonètuttooroquelcheluccica,groupB,FALSE
1005864,Talvolta conviene dimenticare anche chi sei. (Publilio Siro)Converrà anche allo stesso Mattia,groupB,FALSE
1005866,Il più grande spreco nel mondo è la differenza tra ciò che siamo e ciò che potremmo diventare.- Ben Herbster,groupB,FALSE
1005867,"La gente raramente fa quello in cui crede. Fa quello che è conveniente, poi si pente.- Bob",groupB,FALSE
1005868,"La gente raramente fa quello in cui crede. Fa quello che è conveniente, poi si pente.",groupB,FALSE
1005878,Ero già stanco di stare alla bada della fortuna.,groupB,FALSE
1005879,La fortuna fa come il Baro nel giuoco: fa vincere qualche volta per allettare gli altri. (Alfredo Panzini).,groupB,FALSE
1005884,''Io mi domando che destino avro'poi mi chiedo chi davvero hoho la sensazioneche siamo soli''(Riccardo Cocciante),groupB,FALSE
1005885,"'' Io, insomma, dovevo vivere, vivere, vivere.''",groupB,FALSE
1005890,Il Malagna vi tiene d'occhio...,groupB,FALSE
1005892,Ero già stanco di stare alla bada della Fortuna. La dea capricciosa dovea pur passar per la mia strada. E passò....,groupB,FALSE
1005893,Da Leopardi a Pirandello a Brecht: accettare o respingere la silenziosa e incalcolabile pic,groupB,FALSE
1005894,"Ex divitiis ad inopiam: mortuo patre, Mattia puer orbatus cum inepta matre vivit, a talpa Malagna spoliatum est.",groupB,FALSE
1005897,"La boule ferma nel suo veloce girare, contraddizione simbolica della precaria ed enigmatica",groupB,FALSE
1005900,"Forse s'avess'io l'ale da volar su le nubi e noverar le stelle una ad una, più felice sare",groupB,FALSE
1005901,"Il volo come liberazione dalle sofferenze della vita: da Alcmane, a Petrarca, all'ala di gabbiano pascoliana",groupB,FALSE
1005903,"Mattia inizia a costruire la sua nuova identità , nel tentativo di “diventare”  Adriano Meis",groupB,FALSE
1005904,"Mattia inizia a costruire la sua nuova identità, nel tentativo di diventare Adriano Meis",groupB,FALSE
1005906,"Mattia nomade per il mondo, prima in cerca di libertà, ora dell' identità perduta.",groupB,FALSE
1005907,"Una scena di pioggia e di nebbia, segna l'inizio dell'appannarsi della magica gioia per la",groupB,FALSE
1005908,"Mattia cammina per le strade di Roma, ma la maestosità dell'Urbe ha ceduto posto ad un immob",groupB,FALSE
1005909,NA,groupB,FALSE
1005913,"Gioia e ansia travolgono mente e corpo di Mattia, e il tempo scorre piano, e il mare infinito",groupB,FALSE
1005918,L'omologazione non è prerogativa della nascita,groupB,FALSE
1005919,"Dove si penetra finalmente nel labirinto, si hanno strane visioni e, come accade nei labirinti, ci si perde.(U. Eco)",groupB,FALSE
1005920,"From riches to rangs:Mattia lost young his father, he winded up with a inept mother, he has been robbed by a mole",groupB,FALSE
1005923,E i Malagna esistono ancora tutt'oggi!,groupB,FALSE
1005928,"Oh, di quanti nonnini veri si compose il nonnino mio",groupB,FALSE
1005939,"Negli occhi della gente si vede quello che vedranno, non quello che hanno visto.(Danny Boodman  Lemon Novecento).",groupB,FALSE
1005950,"Ah, un pajo d'ali!Come mi sentivo leggero!La libertà è il bene più grande che i cieli abbian'",groupB,FALSE
1005951,"Ah, un pajo d'ali!Come mi sentivo leggero!La libertà è il bene più grande che i cieli abbian",groupB,FALSE
1005957,"'inetto a tutto attraverso Pascoli, Pirandello, spesso, ruolo egem",groupB,FALSE
1005959,"La madre di Mattia, rinchiusa nella sua placida attesa, pur ben consapevole di dover parti",groupB,FALSE
1005961,"Un nuovo volto, sbagliato, sfocato, intorpidito La maschera lo nasconderebbe, forse si, pur",groupB,FALSE
1005962,"L'assenza di un volto, un animo poliedrico, la crisi dell'Io, Mattia e Renè, due spiriti ec",groupB,FALSE
1005965,"In Mattia il ricordo in tempi di crisi genera una frustrante nostalgia, le rimembranze di L'",groupB,FALSE
1005966,"In Mattia il ricordo in tempi di crisi genera una frustrante nostalgia, le rimembranze di L",groupB,FALSE
1005967,"L'estraneamento dalla realtà libera Mattia malgrado lo imprigioni in un limbo llusorio, tras",groupB,FALSE
1005982,"Un nuovo volto, sfocato, sbiadito, deformato, intorpidito La maschera lo nasconderebbe, fors",groupB,FALSE
1005983,L'uomo è la sola creatura che rifiuta di essere ciò che è. -Camus,groupB,FALSE
1005984,“L'uomo è la sola creatura che rifiuta di essere ciò che è.” -Camus,groupB,FALSE
1005985,"''Dimmi, enigmatico uomo, chi ami di più'' -Baudlaire",groupB,FALSE
1005987,''Quattrini e cretini non si fanno compagnia.'' diceva Joyce magari l'avesse ascoltato Mattia..,groupB,FALSE
1005988,De la misère  la richesse: Mattia reste orphelin avec une mère inepte e il est souiller par Malagna,groupB,FALSE
1005989,De la richesse è  la misè re  : Mattia reste orphelin avec une mère inepte e il est souiller par Malagna,groupB,FALSE
1005992,"Quand' buon' buon' chiù dire da meza nott' nun po' esser', o almeno è ciò' di cui si illude Pascal nel 5° capitolo",groupB,FALSE
1005993,"Quand' buon' buon' chiù nire da meza nott' nun po' esser', o almeno è ciò' di cui si illude Pascal nel 5° capitolo",groupB,FALSE
1005994,"Pur affrontando cambiamenti radicali, alla nostra vita, non mettiamo mai un punto e a capo, ma solo una virgola.",groupB,FALSE
1005995,"Una delle poche cose, anzi forse la sola ch'io sapessi di certo era questa: che mi chiamavo Mattia Pascal.",groupB,FALSE
1005997,Il disinteresse di Pascal per i problemi familiari sembra preannunciare il suo destino:l'estraneazione dalla sua vita,groupB,FALSE
1006000,"Utilizziamo maschere come ali per scappare via da noi stessi, ma restiamo incastrati nella r",groupB,FALSE
1006005,La vera solitudine è in un luogo che vive per sè e che per voi non ha traccia nè voce e dove du,groupB,FALSE
1006006,mi ero reso spettatore estraneo della briga in cui gli altri si dibattevano ancora.,groupB,FALSE
1006011,"Una delle poche cose, anzi forse la sola ch'io sapessi di certo era questa: che mi chiamavo Mattia Pascal.",groupB,FALSE
1006040,"Il padre di Adriana appare un tipo eccentrico,  con il cervello di spuma, interessato al paranormale ...",groupB,FALSE
1006041,"Il padre di Adriana appare un tipo eccentrico, “ con il cervello di spuma” , interessato al paranormale ...",groupB,FALSE
1006042,"Un lanternino che ciascuno di noi possiede in sè, che ci fa vedere sperduti su la terra e ci m",groupB,FALSE
1006049,L'arrivo di mattia nella Città Eterna #Roma #viandante,groupB,FALSE
1006050,Dimentichiamo spesso e volentieri di essere atomi infinitesimali per rispettarci e ammirarci a vicenda. dice Mattia,groupB,FALSE
1006053,Quando sembra tutto fermo la tua ruota girerà-Ligabue 'Il giorno di dolore che uno ha',groupB,FALSE
1006054,"Mi si fissò il pensiero ch'io non ero per gli altri quel che finora, dentro di me, m'ero figu",groupB,FALSE
1006055,"“Mi si fissò il pensiero ch'io non ero per gli altri quel che finora, dentro di me, m'ero figu",groupB,FALSE
1006061,His dead almost sudden it was our ruin,groupO2,FALSE
1006077,"«E innanzi tutto, » dicevo a me stesso, « avrò cura di questa mia libertà »",groupB,FALSE
1006078,"«E innanzi tutto, » dicevo a me stesso, « avrò cura di questa mia libertà»",groupB,FALSE
1006081,"La storia di un uomo che deciso a rinnegare se stesso, si ritrova ad essere un individuo senza",groupB,FALSE
1006082,MattiaPascal nel 2016: identità nascosta dietro i social.Il numero dei tuoi like ti rende davv,groupB,FALSE
1006084,Robert Stevenson in collaborazione con Luigi Pirandello..,groupB,FALSE
1006085,"Veg tant mascher e poc perzon, al giorno d'oggi esser se stess è 'a cchiu gross 'e tutt e' mission. RoccoHunt ft Ntò",groupB,FALSE
1006087,"Parlando di libri: Pesano tanto:eppure chi se ne ciba e se li mette in corpo, vive tra le nuvole.",groupB,FALSE
1006090,"Io dovevo vivere, vivere, vivere",groupB,FALSE
1006091,"”Io dovevo vivere, vivere, vivere ”",groupB,FALSE
1006093,"Ognuno vede quel che tu pari, pochi sentono quel che tu sei. (N.Machiavelli) Riponi le apparenze, smaschera il tuo io",groupB,FALSE
1006094,Chi muore paga tutti i debiti. (William Shakespeare),groupB,FALSE
1006095,Nessuno è più schiavo di colui che si ritiene libero senza esserlo.(Johann Wolfgang Goethe),groupB,FALSE
1006096,-Adriano Meis. Benone! M'hanno battezzato.,groupB,FALSE
1006097,E innanzi tutto avrò cura di questa mia libertà .,groupB,FALSE
1006098,E innanzi tutto avrò cura di questa mia libertà.,groupB,FALSE
1006101,Un forestiero come me,groupB,FALSE
1006103,"morto già due volte non ha altra scelta che rifugiarsi in se stesso, non da Mattia non da Adriano, semplicemente essendo.",groupB,FALSE
1006104,"Santa donna, mia madre! D'indole schiva e placidissima, aveva così scarsa esperienza della vita e degli uomini!",groupB,FALSE
1006106,NA,groupB,FALSE
1006108,"Ma quando arriva la notte e resto sola con me la testa parte e va in giro in cerca dei suoi perchè Arisa, La notte",groupB,FALSE
1006112,"Ma quando arriva la notte e resto sola con me la testa parte e va in giro in cerca dei suoi perchèArisa, La notte",groupB,FALSE
1006113,"Amici-amici fino a quando non ti rubano la bici, questo avrà pensato Adriano al rifiuto d'",groupB,FALSE
1006114,"Amici-amici fino a quando non ti rubano la bici, questo avrà pensato Adriano al rifiuto d",groupB,FALSE
1006116,"Il marchese ci mostra l'altra faccia dell'Unità d'Italia, per la quale Garibaldi altri non'",groupB,FALSE
1006117,"Il marchese ci mostra l'altra faccia dell'Unità d'Italia, per la quale Garibaldi altri non",groupB,FALSE
1006119,"Un viaggio ha senso solo senza ritorno [...] destinazione Miragno, Miragno città ",groupB,FALSE
1006120,"Un viaggio ha senso solo senza ritorno [...] destinazione Miragno, Miragno città",groupB,FALSE
1006122,La vedova Pescatore vede tornare il suo acerrimo nemico direttamente dall'inferno in cui lo credeva intrappolato,groupB,FALSE
1006123,"Mattia torna alla sua vita, ma il suo flusso intanto è proseguito senza di lui, implacabile.",groupB,FALSE
1006124,"Vede soltanto le maschere, non sa nemmeno chi sei#mengoni #essereumani",groupB,FALSE
1006129,"''Toglimi sta maschera, fallo con le tue mani, poi guardami dentro agli occhi e dimmi se te lo aspettavi'' (#Mostro)",groupB,FALSE
1006132,"Le vedove Pascal e Pescatore, due madri agli antipodi: l'una troppo assente, l'altra troppo presente.",groupB,FALSE
1006133,"Sul capo di Mattia pende ormai una spada di Damocle: l'ira di Marianna Dondi, vedova Pescatore.",groupB,FALSE
1006134,"In un momento di grande dolore, Mattia trova nelle parole di Filippo il mugnaio il conforto necessario.",groupB,FALSE
1006136,Giocare significa fare esperimenti col caso.,groupB,FALSE
1006137,Audentes fortuna iuvat,groupB,FALSE
1006138,"Ero capitato là , a Montecarlo, per caso.Certo, per caso...",groupB,FALSE
1006139,"Ero capitato là, a Montecarlo, per caso.Certo, per caso...",groupB,FALSE
1006140,Giocare significa fare esperimenti col caso.,groupB,FALSE
1006143,"Ma...ttia se n'è andato e non ritorna più, il treno delle 7:30 senza lui #lasolitudine",groupB,FALSE
1006150,"Ah, un pajo d'ali! Come mi sentivo leggero",groupB,FALSE
1006152,"Chiudo gli occhi, mi sposto di un passo. Sono altro, sono altrove (Alda Merini)",groupB,FALSE
1006154,"Oltre che al nome, Adriano cambia il suo aspetto: ma davvero cambiando il fuori possiamo modificare anche il dentro",groupB,FALSE
1006162,Sapere dov'è l'identità è una domanda senza risposta.Josè Saramago,groupB,FALSE
1006166,"&            Io sono colei che mi si crede         Ma noi, chi siamo E soprattutto ch",groupB,FALSE
1006167,"Il pensiero più fastidioso e più affliggente che si possa avere, vivendo: quello della morte.",groupB,FALSE
1006168,"“Il pensiero più fastidioso e più affliggente che si possa avere, vivendo: quello della morte.”",groupB,FALSE
1006169,"Mattia Pascal comincia a costruire la sua nuova identità , nel tentativo di “diventare” Adrian",groupB,FALSE
1006170,"Mattia Pascal comincia a costruire la sua nuova identità, nel tentativo di diventare Adrian'",groupB,FALSE
1006173,"Mattia Pascal comincia a costruire la sua nuova identità , nel tentativo di “diventare” Adri",groupB,FALSE
1006174,"Mattia Pascal comincia a costruire la sua nuova identità, nel tentativo di diventare Adri",groupB,FALSE
1006176,"Ah, un pajo d'ali! Come mi sentivo leggero!",groupB,FALSE
1006177,"Mattia Pascal comincia a costruire la sua nuova identità , nel tentativo di “diventare” Adri",groupB,FALSE
1006178,"Mattia Pascal comincia a costruire la sua nuova identità, nel tentativo di diventare Adri",groupB,FALSE
1006180,A cancellarmi come un'amnesiaCredevo di essere una stellaEro solo in mezzo alla polvere della sua scia,groupB,FALSE
1006181,Tu sei non sei più quel che eri un tempo e ora sei quel che c'è di diverso da me. Sei-Negramaro,groupB,FALSE
1006182,"Saremmo sempre noi stessi o niente, se rinascessimo con un altro nome",groupB,FALSE
1006183,Siamo veramente chi scegliamo di essere,groupB,FALSE
1006184,Ci viene imposto un nome ed un aspetto ma siamo liberi di pensare,groupB,FALSE
1006185,L'assenza del timoniere porta la nave alla deriva.,groupB,FALSE
1006195,"Mi siedo, la ruota gira, sono nelle mani della Fortuna che mi farà eccitare o morire.",groupB,FALSE
1006196,NA,groupB,FALSE
1006197,Morire agli occhi degli altri è come morire dentro. Decidere di cancellare chi si è signif,groupB,FALSE
1006199,Pensavo di essere immortale come questo cieloLa mia coscienza morta avvolta dentro a un telo nero-Guè Interstellar,groupB,FALSE
1006200,Ah un pajo d'ali!Come mi sentivo leggero!Volare via dai tormenti e dalla propria vita c,groupB,FALSE
1006201,"Pochi si amano per ciò che sono, gli altri o accettano le proprie imperfezioni e desideran'",groupB,FALSE
1006202,"Pochi si amano per ciò che sono, gli altri o accettano le proprie imperfezioni o desideran'",groupB,FALSE
1006203,Ti saluto nome mio...compagno di sventure..ti saluto nome mio...compagno del futuro#MattiaPascal,groupB,FALSE
1006205,"oggi qua, domani là",groupB,FALSE
1006206,"Mattia è un tipico uomo del '900:senza certezze, la cui vita è in gran parte affidata all'impr",groupB,FALSE
1006211,"A seguito di un doppio lutto, Mattia fugge a Nizza.Qui decide di cambiare la sua vita e tenta la fortuna al casinò.",groupB,FALSE
1006217,io...scomparso..riconosciuto...Mattia Pascal,groupB,FALSE
1006224,Io soffro appunto per questa tirannia mascherata da libertà ...,groupB,FALSE
1006225,Io soffro appunto per questa tirannia mascherata da libertà...,groupB,FALSE
1006228,"Libertà, libertà - mormoravo.- ma pure non lo sarebbe stesso anche altrove  -",groupB,FALSE
1006232,"''Non perplessità angosciose, nè ritegni, nè intoppi, nè ombre, nè pietà: nulla!''",groupB,FALSE
1006236,"L'uomo ha il triste privilegio di sentirsi vivere: è come un lanternino, che ci permette di ve",groupB,FALSE
1006241,"Potei sperimentare che l'uomo, quando soffre, si fa una particolare idea del bene e del male [...]",groupB,FALSE
1006242,..ma già cominciavo a penetrare il senso e a misurare i confini di questa mia libertà. #esisteremanonessere,groupB,FALSE
1006243,Ma io non posso andare in una taverna [..] a cercar l'allegria [..] in fondo a un bicchiere.,groupB,FALSE
1006244,"Siamo io e l'ombra mia, su la terra.",groupB,FALSE
1006246,"Nel lutto familiare e nel declino economico, Mattia finalmente libera il suo occhio dal martirio degli occhiali.",groupB,FALSE
1006248,"Si matura come la frutta, a furia di ammaccature #animaacerba #dannoèguadagno",groupB,FALSE
1006253,"L'incontro di due personalità è come il contatto tra due sostanze chimiche, [...] entrambi ne vengono trasformati.",groupB,FALSE
1006254,"“L'incontro di due personalità è come il contatto tra due sostanze chimiche, [...] entrambi ne vengono trasformati.”",groupB,FALSE
1006256,Solo! solo! solo! #solointerrastraniera #comeMedea,groupB,FALSE
1006257,..ma già cominciavo a penetrare il senso e a misurare i confini di questa mia libertà. #esisteremanonessere,groupB,FALSE
1006259,Ma io non posso andare in una taverna [..] a cercar l'allegria [..] in fondo a un bicchiere.,groupB,FALSE
1006260,"Siamo io e l'ombra mia, su la terra.",groupB,FALSE
1006269,"Ma la catena era già spezzata, e dunque via anche quell'ultimo anello!",groupB,FALSE
1006270,Tac Tac Tac l'ansia cresce il rumore assilla.,groupB,FALSE
1006271,Chi siamo,groupB,FALSE
1006272,io non lo so chi sono e mi spaventa scoprirlo guardo il mio volto allo specchio ma non saprei,groupB,FALSE
1006282,#mattia #nessuno,groupB,FALSE
1006283,Perchè vi paragonate con qualcun altroSe non vi paragonate a un altro sarete quel che realmente siete.,groupB,FALSE
1006288,"Ma la catena era già spezzata, e dunque via anche quest'ultimo anello!",groupB,FALSE
1006290,"Era bella, sí, senza dubbio, quella mia libertà così sconfinata, ma anche un tantino tiranna.",groupO2,FALSE
1006291,- libertà ... libertà ... - mormoravo. - Ma pure non sarebbe lo stesso anche altrove,groupA,FALSE
1006292,- Libertà... libertà... - mormoravo. - Ma pure non sarebbe lo stesso anche altrove,groupA,FALSE
1006293,"Non potendo con altri, mi consigliai di nuovo con lo specchio",groupA,FALSE
1006302,"Nessuno. Siamo io e l'ombra mia, su la terra",groupA,FALSE
1006305,"Non potendo con altri, mi consigliai di nuovo con lo specchio",groupA,FALSE
1006306,"Potei sperimentare che l'uomo, quando soffre, si fa una particolare idea del bene e del male... (Sportelli Davide)",groupA,FALSE
1006309,"Tutta la mia vita si spegneva, ammutoliva con quella notte",groupA,FALSE
1006312,Alla ricerca dell'identità che non c'è. LOL,groupA,FALSE
1006313,"Dopo l'illusione di una seconda vita, nel ''Grande Ritorno'' scopre l'amara, triste, sarcastica verità.",groupA,FALSE
1006314,"Dopo l'illusione di una seconda vita, nel ''Grande Ritorno'' scopre l'amara, triste , sarcastica£ verità .",groupA,FALSE
1006315,"E così dal nulla, durante una seduta spiritica, uno smack. Ne è valsa la pena!",groupA,FALSE
1006316,La vita è un susseguirsi di maschere. /Riepilogo,groupA,FALSE
1006317,"Mentre si rende conto di aver paura dell'amore e di ciò che non è, riflette nello specchio la figura del vecchio Mattia Pascal.",groupA,FALSE
1006318,"Nel buio della cecità, la luce di un lanternino accesa permette di vedere nell'oscurità e ridare la speranza.",groupA,FALSE
1006321,"Un cassetto aperto, un furto impunito, un'ombra che fa da ombra a un'ombra.",groupA,FALSE
1006323,Ero inetto a tutto... la figura topos dell'inetto nella letteratura del novecento.,groupO2,FALSE
1006331,Pirandello e la filosofia: la zia Scolastica e le letture di Mattia in biblioteca evidenziano questo suo interesse.,groupO2,FALSE
1006336,La sensazione che provoca in lui Adriana,groupO1,FALSE
1006337,Libero dicevo ancora  ma già cominciavo a penetrare il senso e a misurare i confini di questa mia libertà.,groupO1,FALSE
1006339,"Potei sperimentare che l'uomo, quando soffre, si fa una particolare idea del bene e del male.",groupO1,FALSE
1006342,"Siamo io e l'ombra mia, su la terra.",groupO1,FALSE
1006345,L'immobilità della condizione di quella mia esistenza mi suggeriva pensieri strani quasi lampi di follia.,groupO2,FALSE
1006347,(Michela M.),groupO1,FALSE
1006348,( novali ),groupO1,FALSE
1006349,"io, insomma dicevo VIVERE, VIVERE, VIVERE.",groupO1,FALSE
1006350,NA,groupO1,FALSE
1006351,NA,groupO1,FALSE
1006352,NA,groupO1,FALSE
1006353,...,groupO1,FALSE
1006355,"Il protagonista non riesce ad entrare in relazione, ha paura di avere amici e non vuole rovinare la sua libertà .   G. Seghezzi",groupO1,FALSE
1006359,La roulette porterà fortuna al nostro Mattia per rifarsi una vita  ),groupB,FALSE
1006361,"Io mi chiamo Mattia Pascal. -Grazie, caro. Lo so.  - E ti par poco",groupB,FALSE
1006362,Io sono morto già due volte ma la prima per errore la seconda sentirete  ),groupB,FALSE
1006363,Io mi chiamo Mattia Pascal. L'inizio di tutto.,groupB,FALSE
1006364,"IomichiamoMattiaPascal.Grazie, caro.Questoloso.EtiparpocoIlnomesarà specchiodell'anima!",groupB,FALSE
1006365,"IomichiamoMattiaPascal.Grazie, caro.Questoloso.EtiparpocoIlnomesaràspecchiodell'anima!",groupB,FALSE
1006367,"La ruota della fortuna non è sempre una, quando non gira si vive quando gira ti credono morto:Maledetto sia Copernico",groupB,FALSE
1006368,Ma la Terra gira e l'uomo non sa il perchè. E non sa più chi è.,groupB,FALSE
1006373,"Tu mi fai girar, tu mi fai girar, come fossi una bambolaaa  2)",groupB,FALSE
1006376,SimBuenAFèLitPNuTerrenODJessTristCàNAvuonnaParejTandaMserijCNTenTrendNVolSessand ChiTroppoVuoleNullaStringe,groupB,FALSE
1006378,Due scioperati Mattia e Berto la loro eredità andava in fumo facendo la bella vita,groupB,FALSE
1006379,Era ingenua e si lasciò ingannare: una bambina in corpo di madre.,groupB,FALSE
1006381,Per colpa di quel Pinzione io e Berto ci beccammo una bella cinghiata !,groupB,FALSE
1006383,Quanto dura amoreORE Ed ella non mi amò quant'io l'amaiMAI Or chi sei tu che sì ti lagni mecoECO,groupB,FALSE
1006385,"«pareva una bambina»d'amor assopita, ghibellin Francesca per affezion tapitaMadre amorevole, speranzosa, Riposa",groupB,FALSE
1006386,Amore:Incuordidonnaquantoduramore Edellanonmiamoquant'iol'amai Orchiseituchesìtilagnimeco,groupB,FALSE
1006387,Asim avut n'altà bust dice la talpa scavando.,groupB,FALSE
1006391,senti il vuotoLa talpa!La talpa. La famiglia sta perdendo la sua tana,groupB,FALSE
1006393,Avaj avut la felic idej d'acchiars na mgghier tropp buen p nu pauridd com a jid.,groupB,FALSE
1006398,"La ricchezza di Malagna fa gola ad Oliva, ma in alcuni matrimoni di oggi non accade lo stesso",groupB,FALSE
1006399,"Lui beve... la moglie non può bere, ma beve...  )",groupB,FALSE
1006403,Rimproverava il marito di non deliziarsi con il vino. predica bene ma razzola male!,groupB,FALSE
1006405,500 di bonus fanno sempre comodo! #jobsact  2,groupB,FALSE
1006406,500â‚¬ di bonus fanno sempre comodo! #jobsact  2,groupB,FALSE
1006408,nonostante tutto ciò che gli ho fatto Pomino mi aiuta a trovare un lavoro! #amicizieimportanti  ),groupB,FALSE
1006409,Qual riscatto più grande viver due volteQual tedio meschino assaporar la morteStoria curiosa d'un cor meno forte,groupB,FALSE
1006410,Fate l'amore non fate la guerra.... #nuoraeziettanonlitigate,groupB,FALSE
1006411,erano mie! L'inappagabile gioia di un uomo che inizia a sentirsi padre,groupB,FALSE
1006412,JiRitDiDsgrazijMajUCuènMuzzuescSchittUStrazzet LaSciaguraCadeSugliSciagurati,groupB,FALSE
1006415,"Tutti finti, per lei, gli uomini, birbanti e traditori ma lei non è da meno",groupB,FALSE
1006422,"E bravo Mattia! Sfrutta più che puoi la fortuna, che prima o poi la ruota gira!",groupB,FALSE
1006423,"E pur vinsi Di denaro fui sommerso, grazie a quel sistema sconosciuto, mai sentito non ne ero esperto e pur vinsi",groupB,FALSE
1006425,"Ero già stanco di stare alla bada della fortuna, la dea capricciosa dovea pur passar per la mia strada  )",groupB,FALSE
1006429,Un uomo vorrà pure indignarsi e compiangere un povero disgraziato,groupO1,FALSE
1006430,infine si è reso conto che la libertà tanto sospirata in realtà si è tramutata in una opprimente prigione.,groupO2,FALSE
1006431,It's her soul that you kissedAdrianoâAdriana,groupO2,FALSE
1006438,«non mi parve complicato»Constatazione d'un meccanismo imparatofortuna fu garante D'un patrimonio pesante,groupB,FALSE
1006440,"JunSAvajAccisIMuertChiMuert, IVivChiViv distacco tra vita e morte",groupB,FALSE
1006443,"Mi hanno dato per morto, quella bisbetica...  #mihaifatto #solounpiacere",groupB,FALSE
1006444,A chiov e a murì nan ng vol nudd.,groupB,FALSE
1006445,Cambio Treno! Chi non vorrebbe cambiare la propria vita in una migliore... ma sarà la scelta giusta,groupB,FALSE
1006450,"morire vivendo, what a feeling! (",groupB,FALSE
1006452,Tra tutti i cittadini di Miragno proprio me dovevano far morire! #forseèmeglio  ),groupB,FALSE
1006456,"CStocOMulin, MAvuonnaRubuejLaFrutt, CStocAMassarà, MAvuonnaRubuejLaFarinL'EcchjDuPatrunNgrassUCavadd FareAttenzione",groupB,FALSE
1006457,la morte permette a Mattia di tirare un sospiro di sollievo...,groupB,FALSE
1006459,L'ennesimo trionfo dell'imprevisto concede a Mattia la speranza di una nuova vita...Libero! Libero!,groupB,FALSE
1006460,"Pascal scopre l'unica cosa che gli aveva arriso... la Fortuna si, ma solo nel gioco",groupB,FALSE
1006461,"Un bivio che attanaglia la mente di Mattia Uomo turbato, dal passato tartassatoSconfortato, incerto dalla fuga tentato",groupB,FALSE
1006465,che tristezza: essere liberi ma non poterlo essere perchè in un mondo che non lo permette,groupB,FALSE
1006467,I want to break free! cit. Mattia Mercury Pascal,groupB,FALSE
1006471,Meis modifica molto...per mantenere di Mattia la misteriosa morte.,groupB,FALSE
1006473,Nessuno è libero se non è padrone di se stesso!,groupB,FALSE
1006476,Quando qualcosa ti lega al passato è difficile sbarazzarsene. Una catena difficile da spezzare.,groupB,FALSE
1006477,quanta fantasia Adriano.. Potrei scriverci un romanzo!,groupB,FALSE
1006479,LaFrtunMAvaijLuetTuttIDsgrazijRcchezzEFrtunCangnComAllaLun Ricchezza e fortuna cambiano spesso,groupB,FALSE
1006480,"LeInvisibiliBarriereErgono, RicordaTuArtefice",groupB,FALSE
1006484,"un volto nuovoAdriano Meis, maschera di un passato senza lineamenti Di un futuro senza riferimenti",groupB,FALSE
1006485,I wandered lonely as a cloud.,groupB,FALSE
1006487,Ci sono altre persone sole al mondo. #Glialtripossonononesseresoli  ),groupB,FALSE
1006492,Mattia vive di menzogne.Capisce che la natura non ha nozione dell'esistenza umana. ),groupB,FALSE
1006493,per una volta che faccio amicizia con qualcuno non posso nemmeno confidarmi!  ),groupB,FALSE
1006499,Ci sono altre persone sole al mondoma la loro condizione può cambiare mentre la tua no.,groupB,FALSE
1006500,CiaccAvàFeL'EmmQuannIMacnFascnTuttLaRobbNanStandetPiccENuddSUed LaRicchezzaNonSudataNonE'Goduta,groupB,FALSE
1006502,"Mattia ecco la triste verità: la tecnologia ha impoverito l'uomo umanamente, magari economicamente!!",groupB,FALSE
1006508,Come ho fatto a non accorgermi che non era un posacenereOra non mi vorrà più! #poverome  ),groupB,FALSE
1006509,Confonde l'acquasantiera con il portacenere. Lui si che è un uomo di chiesa!,groupB,FALSE
1006513,If missing the bulb of faith we trudge the life as blind.,groupB,FALSE
1006515,"La pazzia è un contagio, la pazzia è coraggio, la pazzia è per pochi.",groupB,FALSE
1006517,"Roma non far la stupida stasera, qui il Paleari mi ci fa diventaar!",groupB,FALSE
1006521,"PrimVdajLaVitPoL'OmbrDLaMortAltJèAParlàDLaMort, AltJèAMurì parlare di morte non vuol dire morire",groupB,FALSE
1006522,"Realtà ancora attuale: i papi avevano fatto di Roma un'acquasantiera, noi italiani (...) un portacenere...",groupB,FALSE
1006523,"ReligioneCulto, fede o illusione Ciechi, uomini al buio saremmoErranti, disillusi vagheremmo",groupB,FALSE
1006526,"E dopo essersi sistemato, Adriano diceva ancora Libertàanche se in essa i confini si incominciavano a percepire",groupB,FALSE
1006527,Eroe non potevo più essere davvero #Mannaggiaallidentità  #NOVIOLENZASULLEDONNE  #UOMINIEROINONASSASSINI,groupB,FALSE
1006528,Eroe non potevo più esserlo davvero. #Mannaggiaallidentità #NOVIOLENZASULLEDONNE  ),groupB,FALSE
1006529,"La donna non bada alla bellezza esteriore come l'uomo, lo supera!",groupB,FALSE
1006530,"Non essere allegro come l'ubriacone la sconfitta più grande per l'uomo, non poter essere libero",groupB,FALSE
1006531,Eroe non potevo più essere davvero.Mattia passo dopo passo coglie il confine della libertà.#accettazionedellimite,groupB,FALSE
1006534,"La democrazia è la tirannia mascherata da libertà, è questa la causa di tanti mali",groupB,FALSE
1006535,Eroe non potevo più esser davveroTimor d'esser reale avevoAtto valentePer inespressione morente,groupB,FALSE
1006536,"Per Silvia dove le parole finiscono, inizia la musica.",groupB,FALSE
1006538,Che fatica esser donne! Gli uomini non ne hanno la minima idea.,groupB,FALSE
1006541,è solo anche chi non è mai solo!,groupB,FALSE
